streamerId,install_date,registration_date,gender,streamer_type,followers,coins_earned_all_time,avg_stream_duration,avg_watchers_per_stream,avg_earned_coins_per_stream
6338e76394c9c82f2a49e71a,2022-10-02,2022-10-02,male,Individual,,0,1,3,0
6339e3e408aa4f2581ad044f,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
6339385c94c9c82f2a4a1044,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,1,0
633a207708aa4f2581ad1cb3,2022-10-02,2022-10-02,iPreferNotToSay,Individual,1,0,1.67,6,0
6339eb1194c9c82f2a4a3ff8,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,2,0
6336344738c52fb3346ea50b,2022-09-30,2022-09-30,male,Individual,48,0,4.75,37.75,0
6337bf3308aa4f2581ac71bb,2022-10-01,2022-10-01,female,Individual,353,5264,5.61,34.52,68.36
63389a9c08aa4f2581acaa34,2022-10-01,2022-10-01,female,Individual,,0,5.33,38.33,0
6338ff4494c9c82f2a49ed6c,2022-10-02,2022-10-02,male,Individual,,0,2,21,0
62b484313d6197b35bb1fc88,2022-06-23,2022-06-23,male,Individual,,0,1,0,0
633b483808aa4f2581ad6b61,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
63379d3894c9c82f2a49901e,2022-10-01,2022-10-01,iPreferNotToSay,Individual,2,0,2,6,0
633ac41608aa4f2581ad4804,2022-10-03,2022-10-03,female,Official,110,548,6.12,59.52,16.61
6338d73e94c9c82f2a49e34c,2022-10-02,2022-10-02,male,Individual,,0,1,2,0
6336ea1938c52fb3346eb89f,2022-09-30,2022-09-30,female,Official,19,7,5.6,77.6,1.4
62ed3baa7ca2f364f8de72e2,2022-08-05,2022-08-05,iPreferNotToSay,Individual,1455,1263,5.54,55.85,9.56
63385fae08aa4f2581ac963e,2022-10-01,2022-10-01,female,Official,11123,471594,5.4,56.85,102.81
631afe34e5b4822e294122c4,2022-09-09,2022-09-09,female,Official,963,1034,70.32,257.96,30.2
63172ec8f613be2d4eb7afd0,2022-09-06,2022-09-06,iPreferNotToSay,Official,1242,5125,8.01,63.03,42.1
633ae0fd94c9c82f2a4a821f,2022-10-03,2022-10-03,female,Official,28,0,5.08,26.31,0
6337f87294c9c82f2a49a574,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1.33,5,0
633a729c94c9c82f2a4a6a12,2022-10-03,2022-10-03,male,Individual,1,0,4.2,12,0
6339167308aa4f2581acce19,2022-10-02,2022-10-02,female,Individual,,0,5,45.5,0
6338399808aa4f2581ac8bcf,2022-10-01,2022-10-01,female,Individual,1,0,1,1,0
630d28f9b5f77294876a4f88,2022-08-29,2022-08-29,female,Official,6961,59556,1.27,6.03,5.55
633793e108aa4f2581ac60c2,2022-10-01,2022-10-01,male,Individual,,0,2,13,0
6293c5d0f5953b0280519385,2022-05-29,2022-05-29,male,Individual,62,0,1.5,68,0
63334758d177d1613d066fc3,2022-09-27,2022-09-27,iPreferNotToSay,Individual,5,0,3,12,0
63388e3d08aa4f2581aca5e9,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
630d26c036b95fd01b04e5cc,2022-08-29,2022-08-29,female,Official,9179,70858,1.73,11.32,9.57
633b036f94c9c82f2a4a897e,2022-10-03,2022-10-03,female,Individual,17,0,2.5,34.5,0
63350e8e30b4f027e73abaa1,2022-09-29,2022-09-30,male,Individual,5,0,5.5,19.5,0
6338309a08aa4f2581ac896f,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,3,0
6339eda908aa4f2581ad0a15,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
632e7f04127d3965c4881e61,2022-09-24,2022-10-03,male,Individual,,0,1,0.5,0
62fef412ab766ded3cf75373,2022-08-19,2022-08-19,male,Individual,,0,1,4,0
6339c1d708aa4f2581acf7c3,2022-10-02,2022-10-02,female,Individual,30,0,4.6,37.8,0
62d3ffbd755b08886109dc26,2022-07-17,2022-07-28,male,Individual,740,127,9.52,83,0.84
62f324face2d965c7440e41d,2022-08-10,2022-08-10,male,Individual,,0,3,21,0
633a095f94c9c82f2a4a4d29,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
6338019a94c9c82f2a49a700,2022-10-01,2022-10-01,female,Individual,,0,7,64,0
633a107c94c9c82f2a4a4f5c,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
6338a3e894c9c82f2a49d41c,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,1,0
6339e5ff08aa4f2581ad07ae,2022-10-02,2022-10-02,female,Individual,30,7,4.5,104,3.5
633b4f2694c9c82f2a4aa0fc,2022-10-03,2022-10-03,iPreferNotToSay,Individual,31,245,4,79.5,122.5
6338c5be94c9c82f2a49df25,2022-10-01,2022-10-01,male,Individual,,0,2,15,0
62b5e208987d6400f85e985e,2022-06-24,2022-07-24,male,Individual,1,0,2.25,5.88,0
633a0f7494c9c82f2a4a4efb,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1.5,3.5,0
633a566708aa4f2581ad2ea3,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
6334899330b4f027e73aa092,2022-09-28,2022-09-28,male,Individual,,0,1,2,0
6339f51d08aa4f2581ad0dd3,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633b492b94c9c82f2a4a9eb6,2022-10-03,2022-10-03,male,Individual,,0,1,1,0
633b405794c9c82f2a4a9b5b,2022-10-03,2022-10-03,male,Individual,,0,1,1,0
633891c008aa4f2581aca6fd,2022-10-01,2022-10-01,iPreferNotToSay,Individual,11,198,1.09,3.91,18
6337d3b508aa4f2581ac7770,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,4.33,0
63376bf408aa4f2581ac5355,2022-09-30,2022-09-30,iPreferNotToSay,Individual,7,14,7.67,74.83,6.5
633926ec94c9c82f2a4a09cf,2022-10-02,2022-10-02,male,Individual,,0,2,9,0
6330e931d177d1ef2c05ef73,2022-09-25,2022-09-25,iPreferNotToSay,Individual,77,0,4.2,38.9,0
6339b0fd94c9c82f2a4a2a00,2022-10-02,2022-10-02,female,Official,172,7,6.95,50.68,0.32
63395e2308aa4f2581acdf62,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
633743a694c9c82f2a49738c,2022-09-30,2022-09-30,iPreferNotToSay,Individual,172,2001,4.83,40.83,41.69
6338a83e94c9c82f2a49d590,2022-10-01,2022-10-01,male,Individual,,0,2,6,0
6333356f3750b1a2fe5c01b7,2022-09-27,2022-09-28,female,Individual,508,627,11.97,91.79,18.44
6339036494c9c82f2a49ee80,2022-10-02,2022-10-02,male,Individual,,0,1,4,0
633845d308aa4f2581ac8f36,2022-10-01,2022-10-01,male,Individual,,0,8.5,15.5,0
633a5e3894c9c82f2a4a6528,2022-10-03,2022-10-03,iPreferNotToSay,Individual,57,117,4.75,64.75,29.25
633a11a908aa4f2581ad18a1,2022-10-02,2022-10-02,female,Individual,57,566,15.75,120,141.5
6338c7cc94c9c82f2a49dfd7,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
6336ec7230b4f027e73af54b,2022-09-30,2022-09-30,female,Official,135,341,8.96,94.77,13.12
633addce08aa4f2581ad4ea8,2022-10-03,2022-10-03,female,Individual,,0,1,0,0
6338a95a94c9c82f2a49d5d6,2022-10-01,2022-10-01,female,Individual,229,619,26.96,143.92,23.81
62b0e29c7a0cc5d5c05367b1,2022-06-20,2022-06-20,female,Official,3173,11010,11.71,113.3,64.45
633a035894c9c82f2a4a4a99,2022-10-02,2022-10-02,male,Individual,,0,1,2,0
62ee6246a92caa9669519401,2022-08-06,2022-08-06,female,Official,1033,32182,62.51,173.19,446.39
632f38443750b171495acb63,2022-09-24,2022-10-02,iPreferNotToSay,Individual,2,0,3,15.5,0
6338385094c9c82f2a49b3df,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,2,0
62e17114a51fb8cfe4885fe8,2022-07-27,2022-07-27,female,Official,12329,83333,1.41,6.79,7.94
630e8beeb5f7724e796a9df5,2022-08-30,2022-08-31,female,Official,3261,62210,6.07,30.73,39.82
62bd261b21d28f604144a710,2022-06-30,2022-06-30,female,Official,7941,34206,5.76,68.41,39.11
6310bc26df48420f95673e0b,2022-09-01,2022-09-22,iPreferNotToSay,Individual,179,229,3.24,19.07,8.46
633a371294c9c82f2a4a5abc,2022-10-03,2022-10-03,female,Official,122771,1557827,6.8,63.63,144.94
6337b0d294c9c82f2a499555,2022-10-01,2022-10-02,female,Individual,10,0,3,30,0
6336832430b4f027e73aea3f,2022-09-30,2022-09-30,iPreferNotToSay,Individual,1,0,2,9,0
633a626794c9c82f2a4a660b,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,4,0
6339879494c9c82f2a4a20ae,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,1,0
633a46d308aa4f2581ad2a98,2022-10-03,2022-10-03,male,Individual,1,0,3.67,17.33,0
62f876a01e79068ebe0702e6,2022-08-14,2022-08-14,male,Individual,1,0,1,2.6,0
6339b01e94c9c82f2a4a298c,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,2,0
633acdb194c9c82f2a4a7da5,2022-10-03,2022-10-03,female,Individual,65,99,3.78,31.67,11
6337d5df94c9c82f2a499f5e,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,2,11,0
6336fbda30b4f027e73af7df,2022-09-30,2022-09-30,female,Individual,406,1550,7.81,93.26,41.52
63391d9408aa4f2581acd063,2022-10-02,2022-10-02,iPreferNotToSay,Individual,586,1472,7.28,51.18,12.91
633b748294c9c82f2a4aadd3,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
633ae67708aa4f2581ad509d,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
62f7d2201e79064ec406b421,2022-08-13,2022-08-13,iPreferNotToSay,Individual,,0,1,0,0
63378a3608aa4f2581ac5e31,2022-10-01,2022-10-02,male,Individual,,0,2,10,0
63383c8408aa4f2581ac8cc1,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
633987eb94c9c82f2a4a20d4,2022-10-02,2022-10-02,female,Official,14,0,3.5,31.75,0
63181187df4842d9d86951df,2022-09-07,2022-10-02,iPreferNotToSay,Individual,,0,3,11,0
633a860694c9c82f2a4a6d77,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,2,0
633ae68694c9c82f2a4a835a,2022-10-03,2022-10-03,female,Individual,4,0,2,16,0
6337c57c08aa4f2581ac7320,2022-10-01,2022-10-01,male,Individual,,0,2,5,0
62c1203cfd0f9925c379b380,2022-07-03,2022-08-19,male,Individual,12,0,3.5,20,0
632e3903127d39cb0c87f5c3,2022-09-23,2022-09-23,male,Individual,4,0,5.33,10.5,0
63386eed08aa4f2581ac9b0d,2022-10-01,2022-10-01,female,Individual,11,0,2,27,0
6339028308aa4f2581acc8e7,2022-10-02,2022-10-02,male,Individual,1,0,1,0,0
6323c3fff4d17ab225301660,2022-09-16,2022-09-16,iPreferNotToSay,Individual,59,0,11.4,65.4,0
6330b4e03750b1fd055b6ab7,2022-09-25,2022-09-25,male,Individual,3,0,1,3.33,0
6339f01b08aa4f2581ad0ae0,2022-10-02,2022-10-02,female,Individual,,0,4,88,0
633534d530b4f027e73abf07,2022-09-29,2022-09-29,male,Individual,2,0,1,2,0
6338fc9108aa4f2581acc763,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,9,0
6339ee0708aa4f2581ad0a35,2022-10-02,2022-10-02,female,Official,96,99,4.43,38,4.71
633911e708aa4f2581accc80,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
6339e4b108aa4f2581ad04e4,2022-10-02,2022-10-02,female,Individual,,0,1,0,0
6338efb594c9c82f2a49e9d8,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,2,5,0
63387bac08aa4f2581ac9fb4,2022-10-01,2022-10-01,male,Individual,4,0,5,56,0
62696864bb5d762acadefd88,2022-04-27,2022-04-27,female,Official,70817,347338,18.8,310.74,124.49
6339ea3208aa4f2581ad08e3,2022-10-02,2022-10-02,female,Individual,,0,1,3.5,0
633b2ee808aa4f2581ad6221,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
6338179808aa4f2581ac8339,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
63223b9a76635e31c3810ed2,2022-09-14,2022-09-14,female,Official,1014,2359,17.99,99.36,29.55
633a87b294c9c82f2a4a6e26,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
63305e153750b165635b401f,2022-09-25,2022-09-25,female,Individual,51,2,14.8,84,1.4
62f15dd1a92caa6c49523c48,2022-08-08,2022-08-08,female,Individual,512,219,8.66,78.44,7.54
6327f5b1fafcf15f511f9808,2022-09-19,2022-09-19,female,Individual,235,122,4.85,47.85,7.96
633b3ef308aa4f2581ad6791,2022-10-03,2022-10-03,female,Individual,,0,1,3,0
633a393994c9c82f2a4a5bd2,2022-10-03,2022-10-03,female,Individual,23,0,4.33,27.67,0
63390f7294c9c82f2a49f1ae,2022-10-02,2022-10-02,male,Individual,1,0,2,14,0
6338bbc194c9c82f2a49dc91,2022-10-01,2022-10-01,female,Individual,13,0,4,30.5,0
6337547c08aa4f2581ac4bf2,2022-09-30,2022-09-30,female,Individual,,0,10,85,0
63364bc730b4f027e73ae3d2,2022-09-30,2022-09-30,female,Official,103936,944044,21.4,210.27,282.16
63390e8f94c9c82f2a49f171,2022-10-02,2022-10-02,male,Individual,2,0,3,21,0
6338947894c9c82f2a49cf6a,2022-10-01,2022-10-01,male,Individual,,0,2,18,0
631747b4df48424e49691699,2022-09-06,2022-09-06,female,Official,2559,34774,57.99,158.57,458.72
63380e7694c9c82f2a49a94a,2022-10-01,2022-10-01,female,Official,1623,17359,8.87,51.45,33.32
6338961294c9c82f2a49d00e,2022-10-01,2022-10-01,female,Individual,6,0,2,25,0
633a8a0408aa4f2581ad3bac,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,4.67,12,0
633451a93750b1987b5c6e38,2022-09-28,2022-09-28,female,Individual,,7,2.28,22,0.28
63383e8708aa4f2581ac8d5f,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,3,8,0
6318daaae5b48242f34074be,2022-09-07,2022-10-01,male,Individual,,0,3,5,0
6332f8cd3750b12af65bf584,2022-09-27,2022-09-27,male,Individual,,0,2,3.5,0
63040d7a0632b33b422f7a69,2022-08-22,2022-08-22,female,Individual,128,0,8.14,68.09,0
6338818008aa4f2581aca147,2022-10-01,2022-10-01,female,Individual,,0,1,3,0
62b0bca0f4e0664be120013f,2022-06-20,2022-06-20,female,Individual,,717,20.82,131.09,65.18
63393e1894c9c82f2a4a11d6,2022-10-02,2022-10-02,male,Individual,,0,1.5,8,0
62e051890eb4335eab7d1748,2022-07-26,2022-07-26,male,Official,17144,97655,1.49,8.78,8.41
6328de0cf4d17abb963193e2,2022-09-19,2022-09-19,female,Official,669,5413,33.09,117.8,52.92
6331da1d3750b17ec45ba182,2022-09-26,2022-09-26,female,Individual,14,39,7,69.5,19.5
6299436203012008b43c51bb,2022-06-02,2022-06-02,iPreferNotToSay,Individual,1,0,1,0,0
632e6819127d395a04881b08,2022-09-24,2022-10-02,iPreferNotToSay,Individual,21,0,3,26.75,0
6337cef808aa4f2581ac75cb,2022-10-01,2022-10-01,female,Individual,1,0,2,12,0
6312dcd5f613be846cb6b43a,2022-09-03,2022-09-03,male,Individual,,0,1.4,2.4,0
633954d694c9c82f2a4a15e5,2022-10-02,2022-10-02,male,Individual,1,0,1,5,0
63394b3508aa4f2581acdc4b,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
63340cfed177d1dc1906cb32,2022-09-28,2022-09-28,male,Individual,41,0,1.5,6.5,0
62e4972da51fb81d9b89b45e,2022-07-30,2022-10-01,iPreferNotToSay,Individual,1,0,1,0,0
633807fb08aa4f2581ac802a,2022-10-01,2022-10-01,male,Individual,,0,1,1,0
62580052e4d2a7e4042133bd,2022-04-14,2022-04-14,female,Official,66588,385592,16.06,250.45,243.38
6337d16b94c9c82f2a499dd9,2022-10-01,2022-10-01,female,Individual,,39,4,58,39
633a30a094c9c82f2a4a5904,2022-10-03,2022-10-03,male,Individual,2,0,1.4,5.6,0
63399d6d08aa4f2581acee1b,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
62933886030120ba6f3999be,2022-05-29,2022-06-26,iPreferNotToSay,Individual,789,6,4.56,42.05,0.34
633ae70f08aa4f2581ad50b4,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
632fbef83750b11c665b1acd,2022-09-25,2022-09-26,female,Individual,415,3609,4.72,40.31,44.56
633a31c894c9c82f2a4a592f,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
6338115f08aa4f2581ac820e,2022-10-01,2022-10-01,female,Individual,7,0,4,44,0
62b7bf07403668b8281ffaa5,2022-06-26,2022-06-26,female,Official,94,7,2.85,29.85,0.54
6339f51308aa4f2581ad0dc3,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
63397f1c08aa4f2581ace617,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
62845383c219b66642d4b0f9,2022-05-18,2022-05-18,male,Individual,674,0,1.45,7.27,0
6338e8e594c9c82f2a49e7a4,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
633a3f2108aa4f2581ad28a9,2022-10-03,2022-10-03,iPreferNotToSay,Individual,5,0,2,5,0
633848a108aa4f2581ac8fd3,2022-10-01,2022-10-01,male,Individual,5,0,1.33,6.33,0
63386dc008aa4f2581ac9a6a,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
6339382908aa4f2581acd8c6,2022-10-02,2022-10-02,female,Individual,,0,2,30,0
6332746d3750b17e515be26b,2022-09-27,2022-09-27,female,Individual,68,39,14.4,126.4,21.6
62688d06bb5d76851bde815d,2022-04-27,2022-04-27,male,Individual,,0,3,14,0
633aaaf394c9c82f2a4a7565,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,3,0
6338a49794c9c82f2a49d483,2022-10-01,2022-10-01,male,Individual,1,0,1,0,0
6339b18208aa4f2581acf2fb,2022-10-02,2022-10-02,male,Individual,,0,1.25,3.25,0
6261af700ca5be60ff7c3c4c,2022-04-21,2022-04-21,iPreferNotToSay,Individual,1,0,2,7,0
6339a46f08aa4f2581acefcb,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
6338c4ec94c9c82f2a49dedb,2022-10-01,2022-10-03,female,Official,158,83,11.53,74.53,4.88
633a107a08aa4f2581ad17e1,2022-10-02,2022-10-02,female,Individual,10,0,2,35,0
633ad7ef94c9c82f2a4a7ff5,2022-10-03,2022-10-03,male,Individual,,0,1.67,6,0
633a6c1008aa4f2581ad35d9,2022-10-03,2022-10-03,male,Individual,20,0,1,4,0
632a4691fafcf1786d202712,2022-09-20,2022-09-20,female,Official,260,1358,5.18,40.42,79.37
6339bae508aa4f2581acf597,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
633b5a0608aa4f2581ad7112,2022-10-03,2022-10-03,female,Individual,,0,2,22.5,0
6334cb3f30b4f027e73aacfd,2022-09-28,2022-09-28,female,Official,244,3023,17.27,76.92,75.58
62d4df39755b08a97c0a266c,2022-07-18,2022-07-18,male,Individual,,0,1,2,0
633a609f08aa4f2581ad3193,2022-10-03,2022-10-03,male,Individual,2,0,6,32,0
633722fa94c9c82f2a496ab2,2022-09-30,2022-09-30,female,Official,325,3125,5.91,35.98,73.43
6339048394c9c82f2a49eed1,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,,0,0,0
6339889b94c9c82f2a4a2105,2022-10-02,2022-10-02,female,Official,617,20973,25.96,91.61,179.26
633b3bbf08aa4f2581ad665e,2022-10-03,2022-10-03,male,Individual,,0,1,3,0
629338f6f5953b573051395a,2022-05-29,2022-05-30,female,Official,17029,46616,55.36,263.76,279.74
6337013c38c52fb3346ebbe6,2022-09-30,2022-09-30,female,Official,62,795,12.67,70.33,265
633b3e2908aa4f2581ad6737,2022-10-03,2022-10-03,female,Individual,,0,1,2,0
633a070108aa4f2581ad1512,2022-10-02,2022-10-02,female,Individual,5,0,1,11.33,0
63380a6094c9c82f2a49a8b9,2022-10-01,2022-10-01,female,Official,2529,44479,3.56,28.9,36.82
633b617708aa4f2581ad7400,2022-10-03,2022-10-03,female,Individual,,0,2,26,0
633395153750b176cc5c3ee8,2022-09-28,2022-09-28,male,Individual,9,0,1,0,0
6339d8a094c9c82f2a4a37a7,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0.5,0
6337b56794c9c82f2a499666,2022-10-01,2022-10-01,female,Individual,43,120,6.25,36.5,30
6339985094c9c82f2a4a24b7,2022-10-02,2022-10-02,female,Individual,65,113,12.18,212.71,6.65
632d4792db7721491dd60c90,2022-09-23,2022-09-23,female,Official,28,779,17.26,96,41
63394ecd94c9c82f2a4a147f,2022-10-02,2022-10-02,female,Individual,150,7,9.41,59.22,0.26
6337c6fd94c9c82f2a499ad6,2022-10-01,2022-10-03,male,Individual,4,0,3.25,9.25,0
633922f694c9c82f2a4a087b,2022-10-02,2022-10-02,female,Individual,,0,9,146,0
6318ea9676635e87027db879,2022-09-07,2022-09-07,female,Official,911,5427,14.04,86.61,63.1
61fa1880a2f894458fb71cfc,2022-02-02,2022-02-02,female,Official,8271,41792,64.55,635.64,116.48
6339eb0094c9c82f2a4a3fef,2022-10-02,2022-10-03,male,Individual,,0,1,1,0
63379e7c94c9c82f2a499073,2022-10-01,2022-10-01,iPreferNotToSay,Official,186,127,25.12,179.75,7.94
62ae584231a8cf68aaa90365,2022-06-18,2022-06-25,iPreferNotToSay,Individual,41,0,2.5,8.71,0
633b220408aa4f2581ad5e47,2022-10-03,2022-10-03,male,Individual,8,0,2.5,13,0
63360c7630b4f027e73ad8b1,2022-09-29,2022-09-29,female,Individual,171,7,9.92,100.23,0.54
62706e8a06a2661cad3d99a6,2022-05-02,2022-05-02,male,Individual,1,0,2,7,0
62cc2b4cf902a1527a9b5b88,2022-07-11,2022-07-24,male,Individual,36,0,4,16.8,0
633a260e94c9c82f2a4a56a8,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
6337087b0aa12491b940e821,2022-09-30,2022-09-30,female,Official,2640,15142,16.15,391.03,203.63
6338219108aa4f2581ac857a,2022-10-01,2022-10-01,male,Individual,1,0,4,18.5,0
63394cf208aa4f2581acdca1,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,5,0
62632bba4b1e915b6f0bc2d3,2022-04-22,2022-10-03,male,Individual,,0,1,0,0
633af95308aa4f2581ad545f,2022-10-03,2022-10-03,female,Individual,,0,7,58,0
6332dd51d177d1b0e2065c58,2022-09-27,2022-09-27,male,Individual,,0,8.5,29.5,0
633a364794c9c82f2a4a5a6e,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
6338517c08aa4f2581ac9256,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,2,4.67,0
6339a6ba08aa4f2581acf068,2022-10-02,2022-10-02,male,Individual,,0,3,14,0
6339525108aa4f2581acdd92,2022-10-02,2022-10-02,male,Individual,,0,2,6,0
6338d8e108aa4f2581acbd28,2022-10-02,2022-10-02,male,Individual,,0,1,3,0
627f0368e640be9e89de7ce1,2022-05-14,2022-05-14,male,Individual,,0,1,0.5,0
6337ba6008aa4f2581ac7013,2022-10-01,2022-10-01,female,Individual,12,0,3,50,0
6335a19b30b4f027e73ac8cc,2022-09-29,2022-09-29,male,Individual,4,14,7.12,24.12,1.75
6337a80608aa4f2581ac6bdc,2022-10-01,2022-10-01,male,Individual,,0,8.33,35.67,0
633a059a94c9c82f2a4a4bca,2022-10-02,2022-10-02,iPreferNotToSay,Individual,15,0,2,41,0
6337b9de08aa4f2581ac7000,2022-10-01,2022-10-01,iPreferNotToSay,Individual,9,0,2,34,0
62bd2cbb21d28f352c44a8fd,2022-06-30,2022-06-30,female,Official,7097,21733,7.59,56.92,29.91
629c95ed03012029c13d7ecf,2022-06-05,2022-06-06,male,Individual,3,0,2.16,4.97,0
6338cde808aa4f2581acba7b,2022-10-01,2022-10-02,female,Individual,6,0,5,43,0
63384ac394c9c82f2a49b8da,2022-10-01,2022-10-01,female,Individual,,0,2,15.5,0
632cf755b3a1339557e4322f,2022-09-23,2022-09-23,male,Individual,1,0,2.43,4.5,0
633b481094c9c82f2a4a9e4b,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
632dda85d177d12b2c04d35a,2022-09-23,2022-09-23,male,Individual,,0,2.8,6.6,0
63384a5f94c9c82f2a49b8a0,2022-10-01,2022-10-01,male,Individual,,0,4,9,0
633871ed08aa4f2581ac9c19,2022-10-01,2022-10-01,male,Individual,,0,1,4,0
633491bd38c52fb3346e66e4,2022-09-28,2022-10-02,male,Individual,3,0,1,0,0
6339a4ea94c9c82f2a4a2730,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633a9d5508aa4f2581ad3fc8,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,4,11,0
6277843e5994ec4e112c988a,2022-05-08,2022-05-08,male,Individual,,0,1.5,1.5,0
6339f51d08aa4f2581ad0dd4,2022-10-02,2022-10-02,iPreferNotToSay,Individual,1,0,1,5,0
630e1f9236b95f79dd0510a1,2022-08-30,2022-08-30,female,Official,1231,3831,9.22,67.11,30.3
63248423fafcf105651e25e7,2022-09-16,2022-09-16,female,Official,161,1326,49,228.2,200.7
6294544403012045e03a768a,2022-05-30,2022-05-30,female,Official,13136,52211,71.54,306.43,348.19
6337817d94c9c82f2a498849,2022-09-30,2022-09-30,iPreferNotToSay,Individual,92,0,8.33,93,0
62eeabd4ce2d966c343fa8d2,2022-08-06,2022-09-24,iPreferNotToSay,Individual,,0,4,9,0
6338198b94c9c82f2a49abfe,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,2.5,0
62c3e0e8e50cb91a82a2a88b,2022-07-05,2022-07-05,male,Individual,22,0,1,5.6,0
633a5b1694c9c82f2a4a645f,2022-10-03,2022-10-03,male,Individual,2,0,1,5,0
633ac97e08aa4f2581ad497f,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,3,24.67,0
62f1a6f3a92caac15352593e,2022-08-09,2022-08-09,male,Individual,130,0,1.6,6.2,0
63374c3b94c9c82f2a49766b,2022-09-30,2022-09-30,male,Individual,3,0,1.5,3.5,0
6336462838c52fb3346ea71a,2022-09-30,2022-09-30,female,Official,2529,53298,21.55,135.86,279.05
62b7e63d20ac459eedd71629,2022-06-26,2022-06-26,female,Official,7362,18903,41.96,164.35,250.73
6335b18530b4f027e73aca6d,2022-09-29,2022-09-29,female,Individual,236,424,4.14,31.47,8.31
633acacc08aa4f2581ad49f3,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,2.4,6.4,0
633438043750b15fff5c69ca,2022-09-28,2022-09-28,iPreferNotToSay,Individual,2,0,1,0,0
633a31f794c9c82f2a4a5943,2022-10-03,2022-10-03,iPreferNotToSay,Individual,2,0,1.83,5,0
6336ed6c38c52fb3346eb916,2022-09-30,2022-09-30,female,Official,,0,12.71,54,0
6338f7b608aa4f2581acc665,2022-10-02,2022-10-02,male,Individual,,0,1,2.33,0
63396e3394c9c82f2a4a1ab9,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,4,0
633af89a94c9c82f2a4a870e,2022-10-03,2022-10-03,male,Individual,,0,1,2,0
6339a2c608aa4f2581acef50,2022-10-02,2022-10-02,female,Official,592,5794,4.15,31.45,33.11
6337cce994c9c82f2a499c63,2022-10-01,2022-10-01,female,Individual,2,0,1,6,0
